fecha_hecho;cantidad;latitud;longitud;sexo;edad;estado_civil;medio_transporte;conducta;modalidad;conducta_especial;arma_medio;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;color;fecha_ingestion
4/01/2017 17:00;10;620326723;-755593313;Hombre;52;Casado(a);Taxi;Hurto a persona;Atraco;No;Arma de fuego;El Tesoro;#1409;14;Vía pública;Poblado;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 13:30;10;624740914;-7559383359;Hombre;47;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Laureles;#1108;11;Oficina;Laureles;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 0:00;10;625930348;-7556495968;Hombre;30;Soltero(a);Motocicleta;Hurto a persona;Atraco;Sin dato;Arma de fuego;Prado;#1001;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:00;10;620326723;-755593313;Hombre;52;Casado(a);Taxi;Hurto a persona;Atraco;No;Arma de fuego;El Tesoro;#1409;14;Vía pública;Poblado;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Plata;6/03/2025 4:07
4/01/2017 18:30;10;626500096;-7556452241;Hombre;24;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Sevilla;#0407;4;Vía pública;Aranjuez;Computador;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:30;10;624534277;-7558368411;Mujer;40;Unión marital de hecho;Automóvil;Hurto a persona;Atraco;De celular;Arma de fuego;Los Conquistadores;#1105;11;Vía pública;Laureles;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Oro;6/03/2025 4:07
4/01/2017 18:00;10;625099188;-7557131484;Mujer;65;Viudo(a);Caminata;Hurto a persona;Raponazo;Sin dato;No;San Benito;#1006;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 16:00;10;626781112;-7557713952;Hombre;32;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Ecoparque Cerro El Volador;#Inst_7;7;Parque;Castilla;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 13:30;10;624740914;-7559383359;Hombre;47;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Laureles;#1108;11;Oficina;Laureles;Billetera;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:30;10;624534277;-7558368411;Mujer;40;Unión marital de hecho;Automóvil;Hurto a persona;Atraco;De celular;Arma de fuego;Los Conquistadores;#1105;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
4/01/2017 16:00;10;626781112;-7557713952;Hombre;32;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Ecoparque Cerro El Volador;#Inst_7;7;Parque;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 14:30;10;625120812;-7556378912;Mujer;23;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 21:20;10;625128056;-755832335;Hombre;20;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Naranjal;#1103;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 18:30;10;626500096;-7556452241;Hombre;24;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Sevilla;#0407;4;Vía pública;Aranjuez;Tablet;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:00;10;620326723;-755593313;Hombre;52;Casado(a);Taxi;Hurto a persona;Atraco;No;Arma de fuego;El Tesoro;#1409;14;Vía pública;Poblado;Elementos escolares;Elementos escolares;Mercancía;Negro;6/03/2025 4:07
4/01/2017 18:30;10;626500096;-7556452241;Hombre;24;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Sevilla;#0407;4;Vía pública;Aranjuez;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 10:00;10;623510516;-7559638182;Mujer;40;Unión marital de hecho;Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Belén;#1603;16;Vía pública;Belén;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:30;10;624534277;-7558368411;Mujer;40;Unión marital de hecho;Automóvil;Hurto a persona;Atraco;De celular;Arma de fuego;Los Conquistadores;#1105;11;Vía pública;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 16:00;10;625415478;-755631974;Hombre;51;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Villa Nueva;#1018;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:00;10;620326723;-755593313;Hombre;52;Casado(a);Taxi;Hurto a persona;Atraco;No;Arma de fuego;El Tesoro;#1409;14;Vía pública;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 12:30;10;626714599;-7556578587;Mujer;28;Soltero(a);Caminata;Hurto a persona;Raponazo;No;No;Sevilla;#0407;4;Vía pública;Aranjuez;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 18:30;10;625870871;-7556055274;Hombre;22;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Prado;#1001;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 17:10;10;62521471;-7557170536;Hombre;37;Casado(a);Automóvil;Hurto a persona;Atraco;Sin dato;Arma de fuego;San Benito;#1006;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
4/01/2017 16:00;10;630771158;-7557763841;Mujer;53;Unión marital de hecho;Caminata;Hurto a persona;Raponazo;De celular;No;Doce de Octubre No.1;#0602;6;Vía pública;Doce de Octubre;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:10;10;62521471;-7557170536;Hombre;37;Casado(a);Automóvil;Hurto a persona;Atraco;Sin dato;Arma de fuego;San Benito;#1006;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Oro;6/03/2025 4:07
4/01/2017 17:00;10;620326723;-755593313;Hombre;52;Casado(a);Taxi;Hurto a persona;Atraco;No;Arma de fuego;El Tesoro;#1409;14;Vía pública;Poblado;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Oro;6/03/2025 4:07
4/01/2017 0:00;10;627633112;-755969733;Mujer;36;Soltero(a);Automóvil;Hurto a persona;Atraco;Sin dato;Arma de fuego;Robledo;#0717;7;Vía pública;Castilla;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:00;10;620326723;-755593313;Hombre;52;Casado(a);Taxi;Hurto a persona;Atraco;No;Arma de fuego;El Tesoro;#1409;14;Vía pública;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 13:30;10;624740914;-7559383359;Hombre;47;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Laureles;#1108;11;Oficina;Laureles;Salsa;Alimento;Mercancía;Oro;6/03/2025 4:07
4/01/2017 20:15;10;624074873;-7560742166;Hombre;42;Unión marital de hecho;Automóvil;Hurto a persona;Atraco;De celular;Arma de fuego;La Castellana;#1110;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
4/01/2017 0:37;10;624397819;-7556050918;Mujer;40;Soltero(a);Automóvil;Hurto a persona;Atraco;De celular;Arma de fuego;Bomboná No.1;#1015;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 16:15;10;625740226;-7556520905;Mujer;32;Unión marital de hecho;Caminata;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Prado;#1001;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 21:20;10;625128056;-755832335;Hombre;20;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Naranjal;#1103;11;Vía pública;Laureles;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 16:15;10;625740226;-7556520905;Mujer;32;Unión marital de hecho;Caminata;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Prado;#1001;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:00;10;620326723;-755593313;Hombre;52;Casado(a);Taxi;Hurto a persona;Atraco;No;Arma de fuego;El Tesoro;#1409;14;Vía pública;Poblado;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Plata;6/03/2025 4:07
4/01/2017 0:00;10;623185648;-7559159936;Hombre;45;Casado(a);Caminata;Hurto a persona;Descuido;No;No;Rosales;#1602;16;Vía pública;Belén;Radio;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 11:00;10;627368966;-7555905712;Hombre;36;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Brasilia;#0414;4;Vía pública;Aranjuez;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 0:37;10;624397819;-7556050918;Mujer;40;Soltero(a);Automóvil;Hurto a persona;Atraco;De celular;Arma de fuego;Bomboná No.1;#1015;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Oro;6/03/2025 4:07
4/01/2017 18:30;10;625870871;-7556055274;Hombre;22;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Prado;#1001;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 11:30;10;629218899;-7557932179;Hombre;54;Casado(a);Caminata;Hurto a persona;Atraco;A vehículo repartidor;Objeto contundente;San Martín de Porres;#0606;6;Vía pública;Doce de Octubre;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 10:00;10;618234788;-7556287753;Hombre;47;Soltero(a);Caminata;Hurto a persona;Descuido;Sin dato;No;San Lucas;#1412;14;Vía pública;Poblado;Autopartes;Autoparte y elementos de la mecánica automotriz;Mercancía;Negro;6/03/2025 4:07
4/01/2017 20:30;10;623242252;-7559145091;Hombre;36;Soltero(a);Caminata;Hurto a persona;Descuido;No;No;Rosales;#1602;16;Oficina;Belén;Sellos;Otros elementos;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:10;10;62521471;-7557170536;Hombre;37;Casado(a);Automóvil;Hurto a persona;Atraco;Sin dato;Arma de fuego;San Benito;#1006;10;Vía pública;Candelaria;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Plata;6/03/2025 4:07
4/01/2017 0:00;10;627468177;-7556019332;Hombre;45;Soltero(a);Caminata;Hurto a persona;Descuido;No;No;Brasilia;#0414;4;Vía pública;Aranjuez;Taladro;Herramientas;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 16:30;10;628289879;-755859774;Hombre;33;Unión marital de hecho;Caminata;Hurto a persona;Raponazo;De celular;Arma cortopunzante;El Diamante;#0711;7;Vía pública;Castilla;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 19:30;10;625770621;-755911031;Hombre;28;Soltero(a);Caminata;Hurto a persona;Descuido;No;No;U.D. Atanasio Girardot;#Inst_14;11;Escenario deportivo;Laureles;Elementos escolares;Elementos escolares;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 0:00;10;622954476;-7560839262;Mujer;48;Soltero(a);Caminata;Hurto a persona;Descuido;Sin dato;No;Los Alpes;#1615;16;Vía pública;Belén;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Café;6/03/2025 4:07
4/01/2017 7:00;10;622884084;-7557912116;Hombre;25;Unión marital de hecho;Caminata;Hurto a persona;Sin dato;Sin dato;No;Trinidad;#1503;15;Vehículo particular;Belén;Maletín;Otros elementos;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 17:00;10;626079369;-7560415473;Hombre;35;Unión marital de hecho;Automóvil;Hurto a persona;Atraco;A vehículo repartidor;Arma de fuego;Los Alcázares;#1304;13;Vía pública;San Javier;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 18:00;10;622582271;-755758403;Mujer;30;Soltero(a);Caminata;Hurto a persona;Cosquilleo;No;No;Villa Carlota;#1403;14;Estación del Metro;Poblado;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 12:35;10;624635329;-7556733336;Mujer;27;Soltero(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Barrio Colón;#1013;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Gris;6/03/2025 4:07
4/01/2017 5:30;10;623489347;-755609363;Hombre;32;Casado(a);Caminata;Hurto a persona;Descuido;No;No;El Salvador;#0912;9;Vía pública;Buenos Aires;Sin dato electrodomésticos;Electrodomésticos;Mercancía;Negro;6/03/2025 4:07
4/01/2017 15:47;10;629907797;-7556339753;Hombre;47;Casado(a);Caminata;Hurto a persona;Cosquilleo;No;No;Plaza de Ferias;#Inst_1;5;Parqueadero;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
4/01/2017 16:00;10;625323226;-7558149543;Mujer;26;Unión marital de hecho;Bicicleta;Hurto a persona;Atraco;No;Arma cortopunzante;Suramericana;#1102;11;Vía pública;Laureles;Bicicleta;Vehículos de 2 o 4 ruedas;Vehículo;Sin dato;6/03/2025 4:07
4/01/2017 17:22;10;626904289;-7556538072;Hombre;28;Soltero(a);Caminata;Hurto a persona;Engaño;De celular;No;Sevilla;#0407;4;Vía pública;Aranjuez;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 20:30;10;62497448;-7556552019;Mujer;24;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
4/01/2017 20:10;10;621183976;-7557341125;Mujer;41;Casado(a);Caminata;Hurto a persona;Cosquilleo;De celular;No;Manila;#1419;14;Vía pública;Poblado;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
5/01/2017 14:30;10;624931738;-7557272568;Hombre;28;Soltero(a);Caminata;Hurto a persona;Atraco;Sin dato;Arma de fuego;Guayaquil;#1007;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 19:35;10;624979566;-7556804931;Mujer;33;Soltero(a);Caminata;Hurto a persona;Raponazo;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Azul;6/03/2025 4:07
5/01/2017 17:00;10;624762362;-7557059444;Mujer;46;Soltero(a);Caminata;Hurto a persona;Raponazo;No;No;La Candelaria;#1019;10;Vía pública;Candelaria;Elementos escolares;Elementos escolares;Mercancía;Negro;6/03/2025 4:07
5/01/2017 12:30;10;624896313;-7556468277;Mujer;20;Soltero(a);Caminata;Hurto a persona;Raponazo;Sin dato;No;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 15:45;10;6233235;-7559312549;Mujer;25;Unión marital de hecho;Caminata;Hurto a persona;Atraco;No;Arma de fuego;Rosales;#1602;16;Vía pública;Belén;Billetera;Prendas de vestir y accesorios;Mercancía;Negro;6/03/2025 4:07
5/01/2017 23:35;10;623451485;-755915108;Hombre;30;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Rosales;#1602;16;Almacén tienda y otro;Belén;Celular;Tecnología;Mercancía;Blanco;6/03/2025 4:07
5/01/2017 0:00;10;624047677;-75578545;Hombre;38;Casado(a);Caminata;Hurto a persona;Sin dato;Sin dato;No;Los Conquistadores;#1105;11;Parqueadero;Laureles;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 0:00;10;624047677;-75578545;Hombre;38;Casado(a);Caminata;Hurto a persona;Sin dato;Sin dato;No;Los Conquistadores;#1105;11;Parqueadero;Laureles;Accesorios prendas de vestir;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 23:35;10;623451485;-755915108;Hombre;30;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Rosales;#1602;16;Almacén tienda y otro;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 17:35;10;625119258;-7556803611;Hombre;37;Soltero(a);Caminata;Hurto a persona;Raponazo;De celular;No;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
5/01/2017 22:00;10;625293898;-755624732;Hombre;42;Unión marital de hecho;Caminata;Hurto a persona;Raponazo;Sin dato;No;Villa Nueva;#1018;10;Vía pública;Candelaria;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 17:00;10;624669377;-755682142;Hombre;59;Casado(a);Caminata;Hurto a persona;Sin dato;Sin dato;No;Barrio Colón;#1013;10;Vía pública;Candelaria;Maletín;Otros elementos;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 8:00;10;62495075;-7556795028;Mujer;44;Soltero(a);Caminata;Hurto a persona;Sin dato;Sin dato;No;La Candelaria;#1019;10;Banco;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 12:40;10;625457605;-7556717243;Hombre;25;Unión marital de hecho;Caminata;Hurto a persona;Cosquilleo;De celular;No;Estación Villa;#1005;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
5/01/2017 13:00;10;624937071;-7555893912;Mujer;19;Unión marital de hecho;Caminata;Hurto a persona;Engaño;No;No;Boston;#1016;10;Hotel, motel y hostal;Candelaria;Electrodomésticos cocina y limpieza hogar;Electrodomésticos;Mercancía;Blanco;6/03/2025 4:07
5/01/2017 12:30;10;624896313;-7556468277;Mujer;20;Soltero(a);Caminata;Hurto a persona;Raponazo;Sin dato;No;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 17:00;10;624762362;-7557059444;Mujer;46;Soltero(a);Caminata;Hurto a persona;Raponazo;No;No;La Candelaria;#1019;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 10:45;10;62538615;-7556305792;Hombre;25;Viudo(a);Caminata;Hurto a persona;Atraco;De celular;Arma cortopunzante;Villa Nueva;#1018;10;Vía pública;Candelaria;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
5/01/2017 21:20;10;628071258;-7557456728;Mujer;44;Unión marital de hecho;Taxi;Hurto a persona;Descuido;No;No;Córdoba;#0709;7;Bus de servicio público;Castilla;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 11:35;10;620927577;-7557001865;Mujer;27;Soltero(a);Caminata;Hurto a persona;Descuido;Sin dato;No;El Poblado;#1418;14;Vía pública;Poblado;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
5/01/2017 21:20;10;628071258;-7557456728;Mujer;44;Unión marital de hecho;Taxi;Hurto a persona;Descuido;No;No;Córdoba;#0709;7;Bus de servicio público;Castilla;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 22:00;10;625293898;-755624732;Hombre;42;Unión marital de hecho;Caminata;Hurto a persona;Raponazo;Sin dato;No;Villa Nueva;#1018;10;Vía pública;Candelaria;Billetera;Prendas de vestir y accesorios;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 16:00;10;627460982;-7556245711;Mujer;32;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Miranda;#0415;4;Vía pública;Aranjuez;Cédula;Documentos;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 16:00;10;627460982;-7556245711;Mujer;32;Unión marital de hecho;Caminata;Hurto a persona;Atraco;De celular;Arma de fuego;Miranda;#0415;4;Vía pública;Aranjuez;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 12:40;10;625457605;-7556717243;Hombre;25;Unión marital de hecho;Caminata;Hurto a persona;Cosquilleo;De celular;No;Estación Villa;#1005;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 9:58;10;623717928;-7555669143;Hombre;29;Soltero(a);Caminata;Hurto a persona;Atraco;No;Objeto contundente;Gerona;#0911;9;Residencia;Buenos Aires;Biseles;Otros elementos;Mercancía;Plata;6/03/2025 4:07
5/01/2017 8:00;10;625193854;-7556432137;Hombre;45;Unión marital de hecho;Caminata;Hurto a persona;Engaño;Sin dato;No;Villa Nueva;#1018;10;Vía pública;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 18:30;10;62099519;-7557350244;Mujer;38;Casado(a);Caminata;Hurto a persona;Raponazo;De celular;Arma cortopunzante;Astorga;#1420;14;Vía pública;Poblado;Celular;Tecnología;Mercancía;Negro;6/03/2025 4:07
5/01/2017 16:00;10;62318405;-7554042008;Mujer;24;Unión marital de hecho;Caminata;Hurto a persona;Raponazo;De celular;No;Los Cerros el Vergel;#0904;9;Vía pública;Buenos Aires;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 20:00;10;619750467;-7555340733;Mujer;40;Unión marital de hecho;Caminata;Hurto a persona;Descuido;No;No;Los Naranjos;#1410;14;Vía pública;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Mercancía;Sin dato;6/03/2025 4:07
5/01/2017 17:00;10;630166265;-7555415841;Mujer;42;Soltero(a);Caminata;Hurto a persona;Raponazo;De celular;No;La Francia;#0205;2;Hotel, motel y hostal;Santa Cruz;Celular;Tecnología;Mercancía;Sin dato;6/03/2025 4:07
