fecha_hecho,fecha_dt,anio,mes,hora,dia_semana,turno_dia,comuna,barrio,codigo_comuna,modalidad,tipo_conducta,arma,transporte_victima,bien_hurtado,categoria_bien,grupo_bien,lugar,sexo,edad,estado_civil,lat,lon,zona_riesgo
27/11/2003 11:00,2003-11-27 11:00:00,2003,11,11,Thursday,Mañana,Buenos Aires,Bomboná No.2,9.0,No especificado,No especificado,No especificado,No especificado,Radio,Tecnología,Mercancía,Vía pública,Mujer,29,Casado(a),,,MEDIO
27/11/2003 16:30,2003-11-27 16:30:00,2003,11,16,Thursday,Tarde,La Candelaria,Prado,10.0,Atraco,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,34,Casado(a),,,ALTO
27/11/2003 20:00,2003-11-27 20:00:00,2003,11,20,Thursday,Noche,Guayabal,Tenche,15.0,Atraco,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,40,Casado(a),,,ALTO
27/11/2003 20:10,2003-11-27 20:10:00,2003,11,20,Thursday,Noche,Laureles-Estadio,Laureles,11.0,No especificado,No especificado,No especificado,No especificado,Sin dato repuestos,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Hombre,28,Soltero(a),,,ALTO
27/11/2003 9:00,2003-11-27 09:00:00,2003,11,9,Thursday,Mañana,Robledo,Robledo,7.0,No especificado,No especificado,No especificado,No especificado,Sin dato repuestos,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Mujer,30,Soltero(a),,,MEDIO
27/11/2003 14:00,2003-11-27 14:00:00,2003,11,14,Thursday,Tarde,Belén,La Mota,16.0,No especificado,No especificado,No especificado,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,53,Casado(a),,,ALTO
27/11/2003 20:00,2003-11-27 20:00:00,2003,11,20,Thursday,Noche,Guayabal,Tenche,15.0,No especificado,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,40,No especificado,,,ALTO
27/11/2003 20:10,2003-11-27 20:10:00,2003,11,20,Thursday,Noche,Laureles-Estadio,Laureles,11.0,No especificado,No especificado,No especificado,No especificado,Sin dato repuestos,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Hombre,28,No especificado,,,ALTO
27/11/2003 16:30,2003-11-27 16:30:00,2003,11,16,Thursday,Tarde,La Candelaria,Prado,10.0,No especificado,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,34,No especificado,,,ALTO
27/11/2003 9:00,2003-11-27 09:00:00,2003,11,9,Thursday,Mañana,La Candelaria,San Benito,10.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,33,No especificado,,,ALTO
27/11/2003 11:00,2003-11-27 11:00:00,2003,11,11,Thursday,Mañana,Buenos Aires,Bomboná No.2,9.0,No especificado,No especificado,No especificado,No especificado,Radio,Tecnología,Mercancía,Vía pública,Mujer,29,No especificado,,,MEDIO
27/11/2003 9:00,2003-11-27 09:00:00,2003,11,9,Thursday,Mañana,Robledo,Robledo,7.0,No especificado,No especificado,No especificado,No especificado,Sin dato repuestos,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Mujer,30,No especificado,,,MEDIO
27/11/2003 14:00,2003-11-27 14:00:00,2003,11,14,Thursday,Tarde,Belén,La Mota,16.0,No especificado,No especificado,No especificado,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,53,No especificado,,,ALTO
27/11/2003 20:00,2003-11-27 20:00:00,2003,11,20,Thursday,Noche,Guayabal,Tenche,15.0,No especificado,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Hombre,30,No especificado,,,ALTO
28/11/2003 2:00,2003-11-28 02:00:00,2003,11,2,Friday,Madrugada,Belén,Las Mercedes,16.0,No especificado,No especificado,No especificado,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,40,Casado(a),,,ALTO
28/11/2003 8:10,2003-11-28 08:10:00,2003,11,8,Friday,Mañana,Belén,Diego Echavarría,16.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,28,Unión marital de hecho,,,ALTO
28/11/2003 23:00,2003-11-28 23:00:00,2003,11,23,Friday,Madrugada,Belén,Belén,16.0,No especificado,No especificado,No especificado,No especificado,Radio,Tecnología,Mercancía,Vía pública,Hombre,24,Soltero(a),,,ALTO
28/11/2003 17:00,2003-11-28 17:00:00,2003,11,17,Friday,Tarde,Robledo,La Pilarica,7.0,Atraco,Fleteo,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,52,Unión marital de hecho,,,MEDIO
28/11/2003 17:20,2003-11-28 17:20:00,2003,11,17,Friday,Tarde,La Candelaria,San Diego,10.0,Atraco,No especificado,Arma de fuego,No especificado,Sin dato joyas,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Almacén tienda y otro,Mujer,46,Casado(a),,,ALTO
28/11/2003 18:30,2003-11-28 18:30:00,2003,11,18,Friday,Noche,El Poblado,Barrio Colombia,14.0,Atraco,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,61,Casado(a),,,ALTO
28/11/2003 22:15,2003-11-28 22:15:00,2003,11,22,Friday,Madrugada,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,30,Soltero(a),,,ALTO
28/11/2003 2:00,2003-11-28 02:00:00,2003,11,2,Friday,Madrugada,Belén,Las Mercedes,16.0,No especificado,No especificado,No especificado,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,40,No especificado,,,ALTO
28/11/2003 8:10,2003-11-28 08:10:00,2003,11,8,Friday,Mañana,Belén,Diego Echavarría,16.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,28,No especificado,,,ALTO
28/11/2003 23:00,2003-11-28 23:00:00,2003,11,23,Friday,Madrugada,Belén,Belén,16.0,No especificado,No especificado,No especificado,No especificado,Radio,Tecnología,Mercancía,Vía pública,Hombre,24,No especificado,,,ALTO
28/11/2003 18:30,2003-11-28 18:30:00,2003,11,18,Friday,Noche,El Poblado,Barrio Colombia,14.0,No especificado,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,61,No especificado,,,ALTO
28/11/2003 17:20,2003-11-28 17:20:00,2003,11,17,Friday,Tarde,La Candelaria,San Diego,10.0,No especificado,No especificado,Arma de fuego,No especificado,Sin dato joyas,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Almacén tienda y otro,Mujer,46,No especificado,,,ALTO
28/11/2003 22:15,2003-11-28 22:15:00,2003,11,22,Friday,Madrugada,La Candelaria,La Candelaria,10.0,No especificado,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,30,No especificado,,,ALTO
28/11/2003 17:00,2003-11-28 17:00:00,2003,11,17,Friday,Tarde,Robledo,La Pilarica,7.0,No especificado,Fleteo,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,52,No especificado,,,MEDIO
29/11/2003 13:00,2003-11-29 13:00:00,2003,11,13,Saturday,Tarde,La Candelaria,La Candelaria,10.0,No especificado,No especificado,No especificado,No especificado,Celular,Tecnología,Mercancía,Vía pública,Mujer,36,Casado(a),,,ALTO
29/11/2003 15:00,2003-11-29 15:00:00,2003,11,15,Saturday,Tarde,La América,Santa Teresita,12.0,No especificado,No especificado,No especificado,No especificado,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Vía pública,Hombre,30,Casado(a),,,MEDIO
29/11/2003 18:30,2003-11-29 18:30:00,2003,11,18,Saturday,Noche,La Candelaria,La Candelaria,10.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,30,Casado(a),,,ALTO
29/11/2003 20:15,2003-11-29 20:15:00,2003,11,20,Saturday,Noche,El Poblado,Manila,14.0,No especificado,No especificado,No especificado,No especificado,Sin dato documentos,Documentos,Mercancía,Almacén tienda y otro,Mujer,30,Casado(a),,,ALTO
29/11/2003 2:20,2003-11-29 02:20:00,2003,11,2,Saturday,Madrugada,Laureles-Estadio,San Joaquín,11.0,Atraco,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,25,Soltero(a),,,ALTO
29/11/2003 18:30,2003-11-29 18:30:00,2003,11,18,Saturday,Noche,La Candelaria,La Candelaria,10.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,30,No especificado,,,ALTO
29/11/2003 13:00,2003-11-29 13:00:00,2003,11,13,Saturday,Tarde,La Candelaria,La Candelaria,10.0,No especificado,No especificado,No especificado,No especificado,Celular,Tecnología,Mercancía,Vía pública,Mujer,36,No especificado,,,ALTO
29/11/2003 15:00,2003-11-29 15:00:00,2003,11,15,Saturday,Tarde,La América,Santa Teresita,12.0,No especificado,No especificado,No especificado,No especificado,Bicicleta,Vehículos de 2 o 4 ruedas,Vehículo,Vía pública,Hombre,30,No especificado,,,MEDIO
29/11/2003 20:15,2003-11-29 20:15:00,2003,11,20,Saturday,Noche,El Poblado,Manila,14.0,No especificado,No especificado,No especificado,No especificado,Sin dato documentos,Documentos,Mercancía,Almacén tienda y otro,Mujer,30,No especificado,,,ALTO
29/11/2003 2:20,2003-11-29 02:20:00,2003,11,2,Saturday,Madrugada,Laureles-Estadio,San Joaquín,11.0,No especificado,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,25,No especificado,,,ALTO
30/11/2003 9:00,2003-11-30 09:00:00,2003,11,9,Sunday,Mañana,La Candelaria,La Candelaria,10.0,No especificado,No especificado,No especificado,No especificado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,30,Soltero(a),,,ALTO
30/11/2003 9:30,2003-11-30 09:30:00,2003,11,9,Sunday,Mañana,Robledo,San Germán,7.0,No especificado,No especificado,Arma cortopunzante,No especificado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,30,Soltero(a),,,MEDIO
30/11/2003 15:20,2003-11-30 15:20:00,2003,11,15,Sunday,Tarde,Guayabal,Tenche,15.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Parqueadero,Hombre,37,Casado(a),,,ALTO
30/11/2003 20:00,2003-11-30 20:00:00,2003,11,20,Sunday,Noche,Laureles-Estadio,Carlos E. Restrepo,11.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,48,Viudo(a),,,ALTO
30/11/2003 11:30,2003-11-30 11:30:00,2003,11,11,Sunday,Mañana,Laureles-Estadio,El Velódromo,11.0,No especificado,No especificado,No especificado,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,63,Casado(a),,,ALTO
30/11/2003 13:45,2003-11-30 13:45:00,2003,11,13,Sunday,Tarde,Aranjuez,Campo Valdés No.1,4.0,Atraco,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Hombre,33,Casado(a),,,MEDIO
30/11/2003 9:30,2003-11-30 09:30:00,2003,11,9,Sunday,Mañana,Robledo,San Germán,7.0,No especificado,No especificado,Arma cortopunzante,No especificado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,30,No especificado,,,MEDIO
30/11/2003 9:00,2003-11-30 09:00:00,2003,11,9,Sunday,Mañana,La Candelaria,La Candelaria,10.0,No especificado,No especificado,No especificado,No especificado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,30,No especificado,,,ALTO
30/11/2003 15:20,2003-11-30 15:20:00,2003,11,15,Sunday,Tarde,Guayabal,Tenche,15.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Parqueadero,Hombre,37,No especificado,,,ALTO
30/11/2003 11:30,2003-11-30 11:30:00,2003,11,11,Sunday,Mañana,Laureles-Estadio,El Velódromo,11.0,No especificado,No especificado,No especificado,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,63,No especificado,,,ALTO
30/11/2003 13:45,2003-11-30 13:45:00,2003,11,13,Sunday,Tarde,Aranjuez,Campo Valdés No.1,4.0,No especificado,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Hombre,33,No especificado,,,MEDIO
30/11/2003 20:00,2003-11-30 20:00:00,2003,11,20,Sunday,Noche,Laureles-Estadio,Carlos E. Restrepo,11.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,48,No especificado,,,ALTO
1/12/2003 8:30,2003-12-01 08:30:00,2003,12,8,Monday,Mañana,Buenos Aires,Gerona,9.0,No especificado,No especificado,No especificado,No especificado,Sin dato joyas,"Dinero, joyas, piedras preciosas y título valor",Mercancía,"Hotel, motel y hostal",Hombre,35,Soltero(a),,,MEDIO
1/12/2003 11:00,2003-12-01 11:00:00,2003,12,11,Monday,Mañana,Laureles-Estadio,Laureles,11.0,Atraco,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Hombre,55,Casado(a),,,ALTO
1/12/2003 11:30,2003-12-01 11:30:00,2003,12,11,Monday,Mañana,Laureles-Estadio,Carlos E. Restrepo,11.0,Atraco,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,25,Casado(a),,,ALTO
1/12/2003 11:40,2003-12-01 11:40:00,2003,12,11,Monday,Mañana,Laureles-Estadio,Los Colores,11.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,36,Casado(a),,,ALTO
1/12/2003 14:40,2003-12-01 14:40:00,2003,12,14,Monday,Tarde,Popular,San Pablo,1.0,Atraco,No especificado,Arma de fuego,No especificado,Medicamentos,Medicamento,Mercancía,Vía pública,Hombre,30,Casado(a),,,BAJO
1/12/2003 19:00,2003-12-01 19:00:00,2003,12,19,Monday,Noche,Laureles-Estadio,Lorena,11.0,No especificado,No especificado,No especificado,No especificado,Sin dato repuestos,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Mujer,26,Soltero(a),,,ALTO
1/12/2003 21:50,2003-12-01 21:50:00,2003,12,21,Monday,Noche,La Candelaria,La Candelaria,10.0,Atraco,No especificado,Arma cortopunzante,No especificado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,30,Casado(a),,,ALTO
1/12/2003 12:30,2003-12-01 12:30:00,2003,12,12,Monday,Tarde,La Candelaria,Jesús Nazareno,10.0,Atraco,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,56,Casado(a),,,ALTO
1/12/2003 21:50,2003-12-01 21:50:00,2003,12,21,Monday,Noche,La Candelaria,La Candelaria,10.0,No especificado,No especificado,Arma cortopunzante,No especificado,Accesorios prendas de vestir,Prendas de vestir y accesorios,Mercancía,Vía pública,Hombre,30,No especificado,,,ALTO
1/12/2003 11:00,2003-12-01 11:00:00,2003,12,11,Monday,Mañana,Laureles-Estadio,Laureles,11.0,No especificado,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Hombre,55,No especificado,,,ALTO
1/12/2003 8:30,2003-12-01 08:30:00,2003,12,8,Monday,Mañana,Buenos Aires,Gerona,9.0,No especificado,No especificado,No especificado,No especificado,Sin dato joyas,"Dinero, joyas, piedras preciosas y título valor",Mercancía,"Hotel, motel y hostal",Hombre,35,No especificado,,,MEDIO
1/12/2003 11:30,2003-12-01 11:30:00,2003,12,11,Monday,Mañana,Laureles-Estadio,Carlos E. Restrepo,11.0,No especificado,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,25,No especificado,,,ALTO
1/12/2003 14:40,2003-12-01 14:40:00,2003,12,14,Monday,Tarde,Popular,San Pablo,1.0,No especificado,No especificado,Arma de fuego,No especificado,Medicamentos,Medicamento,Mercancía,Vía pública,Hombre,30,No especificado,,,BAJO
1/12/2003 11:40,2003-12-01 11:40:00,2003,12,11,Monday,Mañana,Laureles-Estadio,Los Colores,11.0,No especificado,No especificado,No especificado,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,36,No especificado,,,ALTO
1/12/2003 19:00,2003-12-01 19:00:00,2003,12,19,Monday,Noche,Laureles-Estadio,Lorena,11.0,No especificado,No especificado,No especificado,No especificado,Sin dato repuestos,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Mujer,26,No especificado,,,ALTO
1/12/2003 12:30,2003-12-01 12:30:00,2003,12,12,Monday,Tarde,La Candelaria,Jesús Nazareno,10.0,No especificado,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,56,No especificado,,,ALTO
2/12/2003 11:00,2003-12-02 11:00:00,2003,12,11,Tuesday,Mañana,Guayabal,Parque Juan Pablo II,15.0,Atraco,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,43,Soltero(a),,,ALTO
2/12/2003 15:30,2003-12-02 15:30:00,2003,12,15,Tuesday,Tarde,Belén,Belén,16.0,Atraco,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,23,Soltero(a),,,ALTO
2/12/2003 17:00,2003-12-02 17:00:00,2003,12,17,Tuesday,Tarde,Laureles-Estadio,Los Conquistadores,11.0,Atraco,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,45,Casado(a),,,ALTO
2/12/2003 19:00,2003-12-02 19:00:00,2003,12,19,Tuesday,Noche,Guayabal,Parque Juan Pablo II,15.0,No especificado,No especificado,No especificado,No especificado,Sin dato repuestos,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Mujer,47,Soltero(a),,,ALTO
2/12/2003 17:00,2003-12-02 17:00:00,2003,12,17,Tuesday,Tarde,Laureles-Estadio,Los Conquistadores,11.0,No especificado,No especificado,Arma de fuego,No especificado,Sin dato mercancías,Sin dato mercancías,Mercancía,Vía pública,Mujer,45,No especificado,,,ALTO
2/12/2003 11:00,2003-12-02 11:00:00,2003,12,11,Tuesday,Mañana,Guayabal,Parque Juan Pablo II,15.0,No especificado,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Mujer,43,No especificado,,,ALTO
2/12/2003 19:00,2003-12-02 19:00:00,2003,12,19,Tuesday,Noche,Guayabal,Parque Juan Pablo II,15.0,No especificado,No especificado,No especificado,No especificado,Sin dato repuestos,Autoparte y elementos de la mecánica automotriz,Mercancía,Vía pública,Mujer,47,No especificado,,,ALTO
2/12/2003 15:30,2003-12-02 15:30:00,2003,12,15,Tuesday,Tarde,Belén,Belén,16.0,No especificado,No especificado,Arma de fuego,No especificado,Peso,"Dinero, joyas, piedras preciosas y título valor",Mercancía,Vía pública,Hombre,23,No especificado,,,ALTO
